STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00367938,"SELLERSVILLE, PA US",12/30/2012,31,27,29
USC00367938,"SELLERSVILLE, PA US",12/31/2012,36,22,26
USC00367938,"SELLERSVILLE, PA US",1/1/2013,39,26,36
USC00367938,"SELLERSVILLE, PA US",1/2/2013,38,21,22
USC00367938,"SELLERSVILLE, PA US",1/3/2013,32,17,19
USC00367938,"SELLERSVILLE, PA US",1/4/2013,33,18,31
USC00367938,"SELLERSVILLE, PA US",1/5/2013,36,28,31
USC00367938,"SELLERSVILLE, PA US",1/6/2013,40,25,29
USC00367938,"SELLERSVILLE, PA US",1/7/2013,46,28,38
USC00367938,"SELLERSVILLE, PA US",1/8/2013,45,19,26
USC00367938,"SELLERSVILLE, PA US",1/9/2013,47,22,23
USC00367938,"SELLERSVILLE, PA US",1/10/2013,45,23,37
USC00367938,"SELLERSVILLE, PA US",1/11/2013,48,28,31
USC00367938,"SELLERSVILLE, PA US",1/12/2013,43,30,40
USC00367938,"SELLERSVILLE, PA US",1/13/2013,49,40,42
USC00367938,"SELLERSVILLE, PA US",1/14/2013,48,42,47
USC00367938,"SELLERSVILLE, PA US",1/15/2013,53,34,35
USC00367938,"SELLERSVILLE, PA US",1/16/2013,37,31,32
USC00367938,"SELLERSVILLE, PA US",1/17/2013,39,32,36
USC00367938,"SELLERSVILLE, PA US",1/18/2013,40,25,26
USC00367938,"SELLERSVILLE, PA US",1/19/2013,30,22,24
USC00367938,"SELLERSVILLE, PA US",1/20/2013,51,24,41
USC00367938,"SELLERSVILLE, PA US",1/21/2013,53,19,20
USC00367938,"SELLERSVILLE, PA US",1/22/2013,30,14,15
USC00367938,"SELLERSVILLE, PA US",1/23/2013,19,9,11
USC00367938,"SELLERSVILLE, PA US",1/24/2013,18,8,13
USC00367938,"SELLERSVILLE, PA US",1/25/2013,24,11,12
USC00367938,"SELLERSVILLE, PA US",1/26/2013,20,4,15
USC00367938,"SELLERSVILLE, PA US",1/27/2013,26,4,9
USC00367938,"SELLERSVILLE, PA US",1/28/2013,34,9,26
USC00367938,"SELLERSVILLE, PA US",1/29/2013,37,25,36
USC00367938,"SELLERSVILLE, PA US",1/30/2013,49,36,40
USC00367938,"SELLERSVILLE, PA US",1/31/2013,65,40,42
USC00367938,"SELLERSVILLE, PA US",2/1/2013,43,24,27
USC00367938,"SELLERSVILLE, PA US",2/2/2013,29,13,15
USC00367938,"SELLERSVILLE, PA US",2/3/2013,25,15,20
USC00367938,"SELLERSVILLE, PA US",2/4/2013,29,15,22
USC00367938,"SELLERSVILLE, PA US",2/5/2013,28,21,26
USC00367938,"SELLERSVILLE, PA US",2/6/2013,32,21,27
USC00367938,"SELLERSVILLE, PA US",2/7/2013,38,18,21
USC00367938,"SELLERSVILLE, PA US",2/8/2013,33,21,32
USC00367938,"SELLERSVILLE, PA US",2/9/2013,34,22,24
USC00367938,"SELLERSVILLE, PA US",2/10/2013,34,10,13
USC00367938,"SELLERSVILLE, PA US",2/11/2013,40,13,32
USC00367938,"SELLERSVILLE, PA US",2/12/2013,46,32,40
USC00367938,"SELLERSVILLE, PA US",2/13/2013,44,21,25
USC00367938,"SELLERSVILLE, PA US",2/14/2013,43,24,28
USC00367938,"SELLERSVILLE, PA US",2/15/2013,45,23,28
USC00367938,"SELLERSVILLE, PA US",2/16/2013,54,28,32
USC00367938,"SELLERSVILLE, PA US",2/17/2013,36,20,23
USC00367938,"SELLERSVILLE, PA US",2/18/2013,28,15,17
USC00367938,"SELLERSVILLE, PA US",2/19/2013,35,17,28
USC00367938,"SELLERSVILLE, PA US",2/20/2013,42,25,26
USC00367938,"SELLERSVILLE, PA US",2/21/2013,30,22,24
USC00367938,"SELLERSVILLE, PA US",2/22/2013,34,20,23
USC00367938,"SELLERSVILLE, PA US",2/23/2013,36,23,35
USC00367938,"SELLERSVILLE, PA US",2/24/2013,42,32,35
USC00367938,"SELLERSVILLE, PA US",2/25/2013,44,25,32
USC00367938,"SELLERSVILLE, PA US",2/26/2013,43,23,26
USC00367938,"SELLERSVILLE, PA US",2/27/2013,45,25,41
USC00367938,"SELLERSVILLE, PA US",2/28/2013,49,33,34
USC00367938,"SELLERSVILLE, PA US",3/1/2013,45,27,31
USC00367938,"SELLERSVILLE, PA US",3/2/2013,43,30,31
USC00367938,"SELLERSVILLE, PA US",3/3/2013,38,24,27
USC00367938,"SELLERSVILLE, PA US",3/4/2013,36,27,28
USC00367938,"SELLERSVILLE, PA US",3/5/2013,39,28,33
USC00367938,"SELLERSVILLE, PA US",3/6/2013,48,32,37
USC00367938,"SELLERSVILLE, PA US",3/7/2013,41,34,36
USC00367938,"SELLERSVILLE, PA US",3/8/2013,45,28,29
USC00367938,"SELLERSVILLE, PA US",3/9/2013,43,29,36
USC00367938,"SELLERSVILLE, PA US",3/10/2013,62,25,33
USC00367938,"SELLERSVILLE, PA US",3/11/2013,56,33,40
USC00367938,"SELLERSVILLE, PA US",3/12/2013,58,39,53
USC00367938,"SELLERSVILLE, PA US",3/13/2013,56,29,32
USC00367938,"SELLERSVILLE, PA US",3/14/2013,49,27,29
USC00367938,"SELLERSVILLE, PA US",3/15/2013,40,23,26
USC00367938,"SELLERSVILLE, PA US",3/16/2013,50,26,36
USC00367938,"SELLERSVILLE, PA US",3/17/2013,36,25,29
USC00367938,"SELLERSVILLE, PA US",3/18/2013,37,24,27
USC00367938,"SELLERSVILLE, PA US",3/19/2013,36,26,33
USC00367938,"SELLERSVILLE, PA US",3/20/2013,49,27,31
USC00367938,"SELLERSVILLE, PA US",3/21/2013,46,29,30
USC00367938,"SELLERSVILLE, PA US",3/22/2013,36,24,26
USC00367938,"SELLERSVILLE, PA US",3/23/2013,40,26,32
USC00367938,"SELLERSVILLE, PA US",3/24/2013,46,23,26
USC00367938,"SELLERSVILLE, PA US",3/25/2013,47,26,32
USC00367938,"SELLERSVILLE, PA US",3/26/2013,37,32,34
USC00367938,"SELLERSVILLE, PA US",3/27/2013,50,26,26
USC00367938,"SELLERSVILLE, PA US",3/28/2013,49,26,27
USC00367938,"SELLERSVILLE, PA US",3/29/2013,46,26,41
USC00367938,"SELLERSVILLE, PA US",3/30/2013,44,25,32
USC00367938,"SELLERSVILLE, PA US",3/31/2013,57,25,30
USC00367938,"SELLERSVILLE, PA US",4/1/2013,55,29,41
USC00367938,"SELLERSVILLE, PA US",4/2/2013,59,24,32
USC00367938,"SELLERSVILLE, PA US",4/3/2013,43,23,30
USC00367938,"SELLERSVILLE, PA US",4/4/2013,45,23,26
USC00367938,"SELLERSVILLE, PA US",4/5/2013,52,26,39
USC00367938,"SELLERSVILLE, PA US",4/6/2013,61,32,32
USC00367938,"SELLERSVILLE, PA US",4/7/2013,52,32,40
USC00367938,"SELLERSVILLE, PA US",4/8/2013,64,39,45
USC00367938,"SELLERSVILLE, PA US",4/9/2013,76,44,56
USC00367938,"SELLERSVILLE, PA US",4/10/2013,82,53,59
USC00367938,"SELLERSVILLE, PA US",4/11/2013,85,57,59
USC00367938,"SELLERSVILLE, PA US",4/12/2013,62,41,42
USC00367938,"SELLERSVILLE, PA US",4/13/2013,45,35,36
USC00367938,"SELLERSVILLE, PA US",4/14/2013,57,36,48
USC00367938,"SELLERSVILLE, PA US",4/15/2013,60,44,45
USC00367938,"SELLERSVILLE, PA US",4/16/2013,60,45,49
USC00367938,"SELLERSVILLE, PA US",4/17/2013,71,49,55
USC00367938,"SELLERSVILLE, PA US",4/18/2013,72,49,51
USC00367938,"SELLERSVILLE, PA US",4/19/2013,62,50,61
USC00367938,"SELLERSVILLE, PA US",4/20/2013,76,46,48
USC00367938,"SELLERSVILLE, PA US",4/21/2013,55,33,37
USC00367938,"SELLERSVILLE, PA US",4/22/2013,54,32,43
USC00367938,"SELLERSVILLE, PA US",4/23/2013,53,40,41
USC00367938,"SELLERSVILLE, PA US",4/24/2013,50,38,45
USC00367938,"SELLERSVILLE, PA US",4/25/2013,71,42,44
USC00367938,"SELLERSVILLE, PA US",4/26/2013,62,35,48
USC00367938,"SELLERSVILLE, PA US",4/27/2013,64,34,38
USC00367938,"SELLERSVILLE, PA US",4/28/2013,68,36,45
USC00367938,"SELLERSVILLE, PA US",4/29/2013,70,45,52
USC00367938,"SELLERSVILLE, PA US",4/30/2013,55,50,52
USC00367938,"SELLERSVILLE, PA US",5/1/2013,68,37,46
USC00367938,"SELLERSVILLE, PA US",5/2/2013,69,38,45
USC00367938,"SELLERSVILLE, PA US",5/3/2013,72,45,52
USC00367938,"SELLERSVILLE, PA US",5/4/2013,65,38,40
USC00367938,"SELLERSVILLE, PA US",5/5/2013,69,39,47
USC00367938,"SELLERSVILLE, PA US",5/6/2013,66,42,47
USC00367938,"SELLERSVILLE, PA US",5/7/2013,69,46,56
USC00367938,"SELLERSVILLE, PA US",5/8/2013,72,56,60
USC00367938,"SELLERSVILLE, PA US",5/9/2013,69,54,55
USC00367938,"SELLERSVILLE, PA US",5/10/2013,70,49,57
USC00367938,"SELLERSVILLE, PA US",5/11/2013,80,46,61
USC00367938,"SELLERSVILLE, PA US",5/12/2013,76,45,53
USC00367938,"SELLERSVILLE, PA US",5/13/2013,63,35,44
USC00367938,"SELLERSVILLE, PA US",5/14/2013,54,31,42
USC00367938,"SELLERSVILLE, PA US",5/15/2013,61,42,53
USC00367938,"SELLERSVILLE, PA US",5/16/2013,72,53,58
USC00367938,"SELLERSVILLE, PA US",5/17/2013,81,48,58
USC00367938,"SELLERSVILLE, PA US",5/18/2013,73,52,61
USC00367938,"SELLERSVILLE, PA US",5/19/2013,66,55,56
USC00367938,"SELLERSVILLE, PA US",5/20/2013,62,55,59
USC00367938,"SELLERSVILLE, PA US",5/21/2013,78,58,68
USC00367938,"SELLERSVILLE, PA US",5/22/2013,84,64,69
USC00367938,"SELLERSVILLE, PA US",5/23/2013,87,65,70
USC00367938,"SELLERSVILLE, PA US",5/24/2013,77,60,61
USC00367938,"SELLERSVILLE, PA US",5/25/2013,62,44,50
USC00367938,"SELLERSVILLE, PA US",5/26/2013,60,40,52
USC00367938,"SELLERSVILLE, PA US",5/27/2013,69,37,45
USC00367938,"SELLERSVILLE, PA US",5/28/2013,71,45,56
USC00367938,"SELLERSVILLE, PA US",5/29/2013,63,55,60
USC00367938,"SELLERSVILLE, PA US",5/30/2013,87,60,70
USC00367938,"SELLERSVILLE, PA US",5/31/2013,90,63,72
USC00367938,"SELLERSVILLE, PA US",6/1/2013,91,62,69
USC00367938,"SELLERSVILLE, PA US",6/2/2013,91,62,76
USC00367938,"SELLERSVILLE, PA US",6/3/2013,92,63,68
USC00367938,"SELLERSVILLE, PA US",6/4/2013,91,54,58
USC00367938,"SELLERSVILLE, PA US",6/5/2013,75,47,51
USC00367938,"SELLERSVILLE, PA US",6/6/2013,77,51,58
USC00367938,"SELLERSVILLE, PA US",6/7/2013,73,57,62
USC00367938,"SELLERSVILLE, PA US",6/8/2013,64,58,63
USC00367938,"SELLERSVILLE, PA US",6/9/2013,76,53,55
USC00367938,"SELLERSVILLE, PA US",6/10/2013,81,55,65
USC00367938,"SELLERSVILLE, PA US",6/11/2013,71,64,67
USC00367938,"SELLERSVILLE, PA US",6/12/2013,79,59,67
USC00367938,"SELLERSVILLE, PA US",6/13/2013,80,64,65
USC00367938,"SELLERSVILLE, PA US",6/14/2013,75,54,56
USC00367938,"SELLERSVILLE, PA US",6/15/2013,76,51,55
USC00367938,"SELLERSVILLE, PA US",6/16/2013,79,55,58
USC00367938,"SELLERSVILLE, PA US",6/17/2013,82,58,70
USC00367938,"SELLERSVILLE, PA US",6/18/2013,85,62,70
USC00367938,"SELLERSVILLE, PA US",6/19/2013,77,56,61
USC00367938,"SELLERSVILLE, PA US",6/20/2013,77,52,59
USC00367938,"SELLERSVILLE, PA US",6/21/2013,79,54,64
USC00367938,"SELLERSVILLE, PA US",6/22/2013,81,54,64
USC00367938,"SELLERSVILLE, PA US",6/23/2013,83,60,73
USC00367938,"SELLERSVILLE, PA US",6/24/2013,84,69,73
USC00367938,"SELLERSVILLE, PA US",6/25/2013,89,64,70
USC00367938,"SELLERSVILLE, PA US",6/26/2013,89,66,73
USC00367938,"SELLERSVILLE, PA US",6/27/2013,87,67,71
USC00367938,"SELLERSVILLE, PA US",6/28/2013,87,69,73
USC00367938,"SELLERSVILLE, PA US",6/29/2013,84,65,69
USC00367938,"SELLERSVILLE, PA US",6/30/2013,85,66,72
USC00367938,"SELLERSVILLE, PA US",7/1/2013,81,68,69
USC00367938,"SELLERSVILLE, PA US",7/2/2013,78,69,75
USC00367938,"SELLERSVILLE, PA US",7/3/2013,83,70,74
USC00367938,"SELLERSVILLE, PA US",7/4/2013,83,68,75
USC00367938,"SELLERSVILLE, PA US",7/5/2013,87,71,74
USC00367938,"SELLERSVILLE, PA US",7/6/2013,88,72,76
USC00367938,"SELLERSVILLE, PA US",7/7/2013,91,71,77
USC00367938,"SELLERSVILLE, PA US",7/8/2013,90,67,70
USC00367938,"SELLERSVILLE, PA US",7/9/2013,85,67,73
USC00367938,"SELLERSVILLE, PA US",7/10/2013,85,71,75
USC00367938,"SELLERSVILLE, PA US",7/11/2013,88,72,74
USC00367938,"SELLERSVILLE, PA US",7/12/2013,86,69,70
USC00367938,"SELLERSVILLE, PA US",7/13/2013,84,70,72
USC00367938,"SELLERSVILLE, PA US",7/14/2013,85,69,75
USC00367938,"SELLERSVILLE, PA US",7/15/2013,89,69,76
USC00367938,"SELLERSVILLE, PA US",7/16/2013,93,71,77
USC00367938,"SELLERSVILLE, PA US",7/17/2013,92,69,77
USC00367938,"SELLERSVILLE, PA US",7/18/2013,93,72,82
USC00367938,"SELLERSVILLE, PA US",7/19/2013,94,72,78
USC00367938,"SELLERSVILLE, PA US",7/20/2013,94,71,74
USC00367938,"SELLERSVILLE, PA US",7/21/2013,89,71,74
USC00367938,"SELLERSVILLE, PA US",7/22/2013,87,70,73
USC00367938,"SELLERSVILLE, PA US",7/23/2013,84,69,70
USC00367938,"SELLERSVILLE, PA US",7/24/2013,85,65,72
USC00367938,"SELLERSVILLE, PA US",7/25/2013,80,57,60
USC00367938,"SELLERSVILLE, PA US",7/26/2013,72,59,66
USC00367938,"SELLERSVILLE, PA US",7/27/2013,80,57,61
USC00367938,"SELLERSVILLE, PA US",7/28/2013,83,61,67
USC00367938,"SELLERSVILLE, PA US",7/29/2013,81,63,66
USC00367938,"SELLERSVILLE, PA US",7/30/2013,80,55,59
USC00367938,"SELLERSVILLE, PA US",7/31/2013,79,56,61
USC00367938,"SELLERSVILLE, PA US",8/1/2013,80,60,67
USC00367938,"SELLERSVILLE, PA US",8/2/2013,73,63,66
USC00367938,"SELLERSVILLE, PA US",8/3/2013,81,61,64
USC00367938,"SELLERSVILLE, PA US",8/4/2013,74,57,62
USC00367938,"SELLERSVILLE, PA US",8/5/2013,77,52,62
USC00367938,"SELLERSVILLE, PA US",8/6/2013,76,54,60
USC00367938,"SELLERSVILLE, PA US",8/7/2013,76,59,66
USC00367938,"SELLERSVILLE, PA US",8/8/2013,74,66,70
USC00367938,"SELLERSVILLE, PA US",8/9/2013,85,69,74
USC00367938,"SELLERSVILLE, PA US",8/10/2013,83,66,69
USC00367938,"SELLERSVILLE, PA US",8/11/2013,82,58,67
USC00367938,"SELLERSVILLE, PA US",8/12/2013,82,67,68
USC00367938,"SELLERSVILLE, PA US",8/13/2013,83,65,66
USC00367938,"SELLERSVILLE, PA US",8/14/2013,80,54,56
USC00367938,"SELLERSVILLE, PA US",8/15/2013,72,48,58
USC00367938,"SELLERSVILLE, PA US",8/16/2013,76,50,58
USC00367938,"SELLERSVILLE, PA US",8/17/2013,79,53,56
USC00367938,"SELLERSVILLE, PA US",8/18/2013,80,56,64
USC00367938,"SELLERSVILLE, PA US",8/19/2013,74,59,61
USC00367938,"SELLERSVILLE, PA US",8/20/2013,74,60,63
USC00367938,"SELLERSVILLE, PA US",8/21/2013,85,59,62
USC00367938,"SELLERSVILLE, PA US",8/22/2013,87,59,72
USC00367938,"SELLERSVILLE, PA US",8/23/2013,80,63,65
USC00367938,"SELLERSVILLE, PA US",8/24/2013,78,56,58
USC00367938,"SELLERSVILLE, PA US",8/25/2013,78,50,52
USC00367938,"SELLERSVILLE, PA US",8/26/2013,79,52,62
USC00367938,"SELLERSVILLE, PA US",8/27/2013,83,62,69
USC00367938,"SELLERSVILLE, PA US",8/28/2013,87,67,69
USC00367938,"SELLERSVILLE, PA US",8/29/2013,73,67,68
USC00367938,"SELLERSVILLE, PA US",8/30/2013,80,65,67
USC00367938,"SELLERSVILLE, PA US",8/31/2013,81,67,71
USC00367938,"SELLERSVILLE, PA US",9/1/2013,85,67,71
USC00367938,"SELLERSVILLE, PA US",9/2/2013,87,67,71
USC00367938,"SELLERSVILLE, PA US",9/3/2013,87,66,68
USC00367938,"SELLERSVILLE, PA US",9/4/2013,79,55,59
USC00367938,"SELLERSVILLE, PA US",9/5/2013,79,55,60
USC00367938,"SELLERSVILLE, PA US",9/6/2013,77,49,50
USC00367938,"SELLERSVILLE, PA US",9/7/2013,70,44,46
USC00367938,"SELLERSVILLE, PA US",9/8/2013,77,45,59
USC00367938,"SELLERSVILLE, PA US",9/9/2013,80,46,50
USC00367938,"SELLERSVILLE, PA US",9/10/2013,74,50,69
USC00367938,"SELLERSVILLE, PA US",9/11/2013,86,68,71
USC00367938,"SELLERSVILLE, PA US",9/12/2013,92,70,72
USC00367938,"SELLERSVILLE, PA US",9/13/2013,85,63,64
USC00367938,"SELLERSVILLE, PA US",9/14/2013,74,48,55
USC00367938,"SELLERSVILLE, PA US",9/15/2013,61,40,45
USC00367938,"SELLERSVILLE, PA US",9/16/2013,72,45,58
USC00367938,"SELLERSVILLE, PA US",9/17/2013,70,43,46
USC00367938,"SELLERSVILLE, PA US",9/18/2013,65,38,48
USC00367938,"SELLERSVILLE, PA US",9/19/2013,69,39,47
USC00367938,"SELLERSVILLE, PA US",9/20/2013,74,46,49
USC00367938,"SELLERSVILLE, PA US",9/21/2013,78,47,50
USC00367938,"SELLERSVILLE, PA US",9/22/2013,77,50,56
USC00367938,"SELLERSVILLE, PA US",9/23/2013,67,44,50
USC00367938,"SELLERSVILLE, PA US",9/24/2013,64,38,42
USC00367938,"SELLERSVILLE, PA US",9/25/2013,72,41,42
USC00367938,"SELLERSVILLE, PA US",9/26/2013,73,42,49
USC00367938,"SELLERSVILLE, PA US",9/27/2013,74,49,54
USC00367938,"SELLERSVILLE, PA US",9/28/2013,70,51,62
USC00367938,"SELLERSVILLE, PA US",9/29/2013,73,45,46
USC00367938,"SELLERSVILLE, PA US",9/30/2013,72,44,49
USC00367938,"SELLERSVILLE, PA US",10/1/2013,73,47,50
USC00367938,"SELLERSVILLE, PA US",10/2/2013,78,49,52
USC00367938,"SELLERSVILLE, PA US",10/3/2013,82,51,56
USC00367938,"SELLERSVILLE, PA US",10/4/2013,80,56,59
USC00367938,"SELLERSVILLE, PA US",10/5/2013,84,59,62
USC00367938,"SELLERSVILLE, PA US",10/6/2013,84,62,64
USC00367938,"SELLERSVILLE, PA US",10/7/2013,77,63,68
USC00367938,"SELLERSVILLE, PA US",10/8/2013,76,43,54
USC00367938,"SELLERSVILLE, PA US",10/9/2013,67,44,45
USC00367938,"SELLERSVILLE, PA US",10/10/2013,61,45,52
USC00367938,"SELLERSVILLE, PA US",10/11/2013,58,52,56
USC00367938,"SELLERSVILLE, PA US",10/12/2013,62,56,57
USC00367938,"SELLERSVILLE, PA US",10/13/2013,72,55,56
USC00367938,"SELLERSVILLE, PA US",10/14/2013,68,43,47
USC00367938,"SELLERSVILLE, PA US",10/15/2013,69,43,44
USC00367938,"SELLERSVILLE, PA US",10/16/2013,73,44,53
USC00367938,"SELLERSVILLE, PA US",10/17/2013,64,53,60
USC00367938,"SELLERSVILLE, PA US",10/18/2013,73,51,54
USC00367938,"SELLERSVILLE, PA US",10/19/2013,71,37,41
USC00367938,"SELLERSVILLE, PA US",10/20/2013,62,40,45
USC00367938,"SELLERSVILLE, PA US",10/21/2013,60,33,34
USC00367938,"SELLERSVILLE, PA US",10/22/2013,65,34,45
USC00367938,"SELLERSVILLE, PA US",10/23/2013,61,24,39
USC00367938,"SELLERSVILLE, PA US",10/24/2013,56,31,38
USC00367938,"SELLERSVILLE, PA US",10/25/2013,50,26,27
USC00367938,"SELLERSVILLE, PA US",10/26/2013,51,25,32
USC00367938,"SELLERSVILLE, PA US",10/27/2013,53,31,33
USC00367938,"SELLERSVILLE, PA US",10/28/2013,56,28,29
USC00367938,"SELLERSVILLE, PA US",10/29/2013,60,29,32
USC00367938,"SELLERSVILLE, PA US",10/30/2013,59,32,42
USC00367938,"SELLERSVILLE, PA US",10/31/2013,58,41,52
USC00367938,"SELLERSVILLE, PA US",11/1/2013,68,52,67
USC00367938,"SELLERSVILLE, PA US",11/2/2013,69,44,44
USC00367938,"SELLERSVILLE, PA US",11/3/2013,65,38,44
USC00367938,"SELLERSVILLE, PA US",11/4/2013,50,26,34
USC00367938,"SELLERSVILLE, PA US",11/5/2013,46,30,36
USC00367938,"SELLERSVILLE, PA US",11/6/2013,56,35,48
USC00367938,"SELLERSVILLE, PA US",11/7/2013,64,45,57
USC00367938,"SELLERSVILLE, PA US",11/8/2013,64,30,40
USC00367938,"SELLERSVILLE, PA US",11/9/2013,47,24,34
USC00367938,"SELLERSVILLE, PA US",11/10/2013,48,27,43
USC00367938,"SELLERSVILLE, PA US",11/11/2013,56,30,42
USC00367938,"SELLERSVILLE, PA US",11/12/2013,57,31,33
USC00367938,"SELLERSVILLE, PA US",11/13/2013,35,21,29
USC00367938,"SELLERSVILLE, PA US",11/14/2013,37,20,32
USC00367938,"SELLERSVILLE, PA US",11/15/2013,52,24,27
USC00367938,"SELLERSVILLE, PA US",11/16/2013,54,26,44
USC00367938,"SELLERSVILLE, PA US",11/17/2013,58,26,49
USC00367938,"SELLERSVILLE, PA US",11/18/2013,64,42,54
USC00367938,"SELLERSVILLE, PA US",11/19/2013,63,40,41
USC00367938,"SELLERSVILLE, PA US",11/20/2013,45,27,32
USC00367938,"SELLERSVILLE, PA US",11/21/2013,46,20,28
USC00367938,"SELLERSVILLE, PA US",11/22/2013,50,27,47
USC00367938,"SELLERSVILLE, PA US",11/23/2013,54,36,37
USC00367938,"SELLERSVILLE, PA US",11/24/2013,55,20,21
USC00367938,"SELLERSVILLE, PA US",11/25/2013,28,15,22
USC00367938,"SELLERSVILLE, PA US",11/26/2013,33,21,32
USC00367938,"SELLERSVILLE, PA US",11/27/2013,58,32,42
USC00367938,"SELLERSVILLE, PA US",11/28/2013,42,26,28
USC00367938,"SELLERSVILLE, PA US",11/29/2013,35,19,20
USC00367938,"SELLERSVILLE, PA US",11/30/2013,38,16,17
USC00367938,"SELLERSVILLE, PA US",12/1/2013,36,16,24
USC00367938,"SELLERSVILLE, PA US",12/2/2013,46,24,36
USC00367938,"SELLERSVILLE, PA US",12/3/2013,48,32,37
USC00367938,"SELLERSVILLE, PA US",12/4/2013,53,29,32
USC00367938,"SELLERSVILLE, PA US",12/5/2013,51,32,47
USC00367938,"SELLERSVILLE, PA US",12/6/2013,58,46,47
USC00367938,"SELLERSVILLE, PA US",12/7/2013,48,32,34
USC00367938,"SELLERSVILLE, PA US",12/8/2013,47,24,26
USC00367938,"SELLERSVILLE, PA US",12/9/2013,32,25,31
USC00367938,"SELLERSVILLE, PA US",12/10/2013,34,25,30
USC00367938,"SELLERSVILLE, PA US",12/11/2013,31,9,14
USC00367938,"SELLERSVILLE, PA US",12/12/2013,30,14,19
USC00367938,"SELLERSVILLE, PA US",12/13/2013,25,7,18
USC00367938,"SELLERSVILLE, PA US",12/14/2013,33,18,26
USC00367938,"SELLERSVILLE, PA US",12/15/2013,30,21,27
USC00367938,"SELLERSVILLE, PA US",12/16/2013,37,20,21
USC00367938,"SELLERSVILLE, PA US",12/17/2013,37,13,22
USC00367938,"SELLERSVILLE, PA US",12/18/2013,26,12,18
USC00367938,"SELLERSVILLE, PA US",12/19/2013,35,12,14
USC00367938,"SELLERSVILLE, PA US",12/20/2013,44,14,26
USC00367938,"SELLERSVILLE, PA US",12/21/2013,50,26,33
USC00367938,"SELLERSVILLE, PA US",12/22/2013,65,32,64
USC00367938,"SELLERSVILLE, PA US",12/23/2013,66,33,54
USC00367938,"SELLERSVILLE, PA US",12/24/2013,57,27,28
USC00367938,"SELLERSVILLE, PA US",12/25/2013,37,16,17
USC00367938,"SELLERSVILLE, PA US",12/26/2013,27,17,22
USC00367938,"SELLERSVILLE, PA US",12/27/2013,36,17,18
USC00367938,"SELLERSVILLE, PA US",12/28/2013,41,18,23
USC00367938,"SELLERSVILLE, PA US",12/29/2013,54,23,32
USC00367938,"SELLERSVILLE, PA US",12/30/2013,41,32,37
USC00367938,"SELLERSVILLE, PA US",12/31/2013,42,18,20
USC00367938,"SELLERSVILLE, PA US",1/1/2014,31,17,21
USC00367938,"SELLERSVILLE, PA US",1/2/2014,33,20,28
USC00367938,"SELLERSVILLE, PA US",1/3/2014,28,7,11
USC00367938,"SELLERSVILLE, PA US",1/4/2014,17,0,9
USC00367938,"SELLERSVILLE, PA US",1/5/2014,26,0,11
USC00367938,"SELLERSVILLE, PA US",1/6/2014,56,11,44
USC00367938,"SELLERSVILLE, PA US",1/7/2014,44,-3,0
USC00367938,"SELLERSVILLE, PA US",1/8/2014,9,0,8
USC00367938,"SELLERSVILLE, PA US",1/9/2014,21,6,17
USC00367938,"SELLERSVILLE, PA US",1/10/2014,33,17,26
USC00367938,"SELLERSVILLE, PA US",1/11/2014,36,17,35
USC00367938,"SELLERSVILLE, PA US",1/12/2014,59,31,39
USC00367938,"SELLERSVILLE, PA US",1/13/2014,41,23,33
USC00367938,"SELLERSVILLE, PA US",1/14/2014,54,33,43
USC00367938,"SELLERSVILLE, PA US",1/15/2014,54,27,28
USC00367938,"SELLERSVILLE, PA US",1/16/2014,43,28,31
USC00367938,"SELLERSVILLE, PA US",1/17/2014,38,20,22
USC00367938,"SELLERSVILLE, PA US",1/18/2014,41,19,32
USC00367938,"SELLERSVILLE, PA US",1/19/2014,34,15,17
USC00367938,"SELLERSVILLE, PA US",1/20/2014,35,17,28
USC00367938,"SELLERSVILLE, PA US",1/21/2014,44,18,19
USC00367938,"SELLERSVILLE, PA US",1/22/2014,20,0,2
USC00367938,"SELLERSVILLE, PA US",1/23/2014,15,-4,2
USC00367938,"SELLERSVILLE, PA US",1/24/2014,19,-11,8
USC00367938,"SELLERSVILLE, PA US",1/25/2014,18,7,18
USC00367938,"SELLERSVILLE, PA US",1/26/2014,21,6,13
USC00367938,"SELLERSVILLE, PA US",1/27/2014,24,13,23
USC00367938,"SELLERSVILLE, PA US",1/28/2014,30,-11,-10
USC00367938,"SELLERSVILLE, PA US",1/29/2014,13,-10,5
USC00367938,"SELLERSVILLE, PA US",1/30/2014,20,-4,-2
USC00367938,"SELLERSVILLE, PA US",1/31/2014,27,-2,20
USC00367938,"SELLERSVILLE, PA US",2/1/2014,39,20,31
USC00367938,"SELLERSVILLE, PA US",2/2/2014,44,15,18
USC00367938,"SELLERSVILLE, PA US",2/3/2014,51,18,31
USC00367938,"SELLERSVILLE, PA US",2/4/2014,32,7,9
USC00367938,"SELLERSVILLE, PA US",2/5/2014,33,9,32
USC00367938,"SELLERSVILLE, PA US",2/6/2014,35,18,20
USC00367938,"SELLERSVILLE, PA US",2/7/2014,34,11,15
USC00367938,"SELLERSVILLE, PA US",2/8/2014,31,10,13
USC00367938,"SELLERSVILLE, PA US",2/9/2014,25,9,18
USC00367938,"SELLERSVILLE, PA US",2/10/2014,26,12,15
USC00367938,"SELLERSVILLE, PA US",2/11/2014,28,-1,4
USC00367938,"SELLERSVILLE, PA US",2/12/2014,24,-3,0
